 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 10382   -1.6147  -705629.874820  -705614.544264
 10383   -1.6562  -705625.461987  -705616.180012
 10384   -1.6113  -705267.156094  -705259.156432
 10385   -1.6124  -705595.235974  -705584.676869
 10386   -1.7685  -705412.911124  -705406.250031
 10387   -1.5165  -705461.870467  -705457.692745
 10388   -1.6291  -705693.671013  -705688.959652
 10389   -1.6781  -705565.707449  -705562.339546
 10390   -1.6901  -705392.578147  -705382.383167
 10391   -1.5644  -705525.325135  -705519.703190
 10392   -1.6372  -705693.475625  -705684.771123
 10393   -1.5951  -705762.751120  -705760.306739
 10394   -1.7659  -705658.171680  -705651.898184
 10395   -1.7584  -705434.418251  -705432.231576
 10396   -1.5343  -705818.458501  -705813.306016
 10397   -1.6734  -705777.209933  -705768.789710
 10398   -1.6471  -705645.968644  -705640.675835
 10399   -1.6308  -705403.720525  -705399.316930
 10400   -1.6603  -705572.580502  -705570.432138
 10401   -1.6294  -705235.341026  -705228.751431
 10402   -1.5944  -705736.597314  -705729.532577
 10403   -1.5900  -705568.470845  -705562.663481
 10404   -1.5907  -705821.608496  -705815.108643
 10405   -1.4884  -706018.562311  -706010.755735
 10406   -1.7183  -705467.183901  -705463.416843
 10407   -1.7651  -705609.998523  -705601.821499
 10408   -1.8407  -705936.098306  -705930.992052
 10409   -1.6097  -705343.409540  -705334.006401
 10410   -1.6569  -705422.850156  -705418.742052
 10411   -1.5476  -705801.457559  -705796.187777
 10412   -1.6716  -705749.393451  -705742.030280
 10413   -1.7011  -705515.496938  -705509.495970
 10414   -1.4953  -705720.853218  -705715.542217
 10415   -1.6326  -705789.163811  -705780.717954
 10416   -1.5969  -705858.300978  -705855.319039
 10417   -1.7783  -705837.856163  -705826.186161
 10418   -1.6023  -705801.145464  -705796.130838
 10419   -1.6743  -705670.828277  -705668.464033
 10420   -1.7458  -705671.834652  -705664.795425
 10421   -1.6290  -705625.413624  -705614.670690
 10422   -1.7444  -705579.751717  -705576.352864
 10423   -1.6872  -705884.323399  -705875.218854
 10424   -1.6020  -705824.561130  -705818.564578
 10425   -1.6306  -705737.004678  -705727.962755
 10426   -1.6007  -705550.074548  -705545.288074
 10427   -1.6902  -705586.190608  -705583.133279
 10428   -1.6143  -705613.840324  -705610.933357
 10429   -1.5206  -705538.923733  -705534.639261
 10430   -1.5783  -705648.334739  -705640.274288
 10431   -1.7595  -705544.450922  -705545.225022
 10432   -1.6391  -705939.896016  -705939.173818
 10433   -1.7339  -705448.894940  -705438.780291
 10434   -1.5825  -705609.306254  -705607.861828
 10435   -1.7161  -705489.429712  -705483.838111
 10436   -1.6461  -705582.319215  -705570.996338
 10437   -1.6075  -705846.392794  -705839.620343
 10438   -1.6535  -705544.113884  -705538.186118
 10439   -1.5879  -705816.541966  -705812.128582
 10440   -1.6461  -705655.318215  -705651.468797
 10441   -1.7589  -705514.569756  -705506.220045
 10442   -1.5422  -705821.417952  -705815.690695
 10443   -1.7055  -705725.971937  -705720.122312
 10444   -1.6755  -705789.737610  -705781.373498
 10445   -1.5578  -705625.856502  -705621.334935
 10446   -1.6044  -705414.652593  -705407.260177
 10447   -1.6384  -705603.226423  -705597.307230
 10448   -1.6316  -705583.307392  -705577.702885
 10449   -1.5530  -705669.647145  -705660.542920
 10450   -1.7549  -705470.187506  -705460.704394
 10451   -1.7075  -705593.833686  -705585.384703
 10452   -1.6147  -705737.375926  -705729.832965
 10453   -1.6294  -705764.943252  -705760.560596
 10454   -1.7300  -705638.889472  -705635.521362
 10455   -1.5726  -705572.016655  -705565.353890
 10456   -1.6511  -705736.347052  -705730.688117
 10457   -1.6736  -705476.163229  -705473.727145
 10458   -1.6499  -705501.703224  -705495.207792
 10459   -1.5827  -705874.060442  -705866.575544
 10460   -1.6332  -705870.331375  -705863.813686
 10461   -1.5664  -705464.763618  -705459.632192
 10462   -1.5651  -705613.770157  -705609.828949
 10463   -1.7199  -705390.272622  -705384.387932
 10464   -1.6319  -705259.774852  -705252.756949
 10465   -1.6474  -705511.792173  -705503.682610
 10466   -1.7319  -705220.420822  -705213.390641
 10467   -1.8109  -705665.188961  -705659.551436
 10468   -1.6189  -705705.992935  -705699.469745
 10469   -1.6833  -705318.192956  -705309.223603
 10470   -1.6719  -705488.793512  -705486.553177
 10471   -1.7046  -705671.020075  -705669.038449
 10472   -1.5531  -705519.135009  -705511.680626
 10473   -1.6896  -705523.611463  -705516.162879
 10474   -1.6430  -705731.017104  -705725.457397
 10475   -1.6892  -705786.368714  -705778.013803
 10476   -1.6215  -705226.935542  -705226.807205
 10477   -1.6220  -705524.900707  -705522.916650
 10478   -1.7662  -705356.238520  -705349.830901
 10479   -1.6115  -705638.542835  -705633.542927
 10480   -1.7541  -705285.174319  -705274.542809
 10481   -1.6331  -705471.954824  -705464.821119
 10482   -1.6346  -705193.526312  -705189.692750
 10483   -1.5962  -705310.053256  -705306.447374
 10484   -1.7260  -705381.981005  -705377.000711
 10485   -1.7012  -705589.149602  -705584.326874
 10486   -1.6615  -705541.420347  -705540.224048
 10487   -1.5151  -705216.428751  -705208.828095
 10488   -1.6804  -705616.516187  -705611.253173
 10489   -1.7732  -705491.259703  -705482.088197
 10490   -1.5842  -705742.663942  -705735.065624
 10491   -1.5835  -705398.868686  -705398.869050
 10492   -1.5824  -705268.141831  -705262.649861
 10493   -1.7353  -705505.896248  -705500.662383
 10494   -1.7240  -705716.592774  -705708.754818
 10495   -1.5916  -705598.967086  -705589.302661
 10496   -1.7132  -705768.725423  -705760.342907
 10497   -1.7477  -705425.889035  -705418.459565
 10498   -1.5636  -705388.595921  -705383.827173
 10499   -1.6852  -705704.193179  -705700.382954
 10500   -1.6003  -705382.521703  -705375.911922
 10501   -1.6830  -705563.960150  -705558.941433
 10502   -1.6415  -705688.690733  -705682.878598
 10503   -1.5207  -705658.834203  -705658.030293
 10504   -1.5783  -705323.936156  -705320.435396
 10505   -1.6442  -705418.475650  -705413.470080
 10506   -1.6230  -705697.729077  -705687.696828
 10507   -1.5302  -705317.622303  -705314.044136
 10508   -1.6455  -705367.958507  -705362.774465
 10509   -1.6380  -705729.195183  -705724.791787
 10510   -1.6478  -705292.922465  -705288.864843
 10511   -1.6942  -705785.454873  -705778.460292
 10512   -1.6659  -705605.156596  -705598.343378
 10513   -1.7538  -705573.560335  -705560.690298
 10514   -1.5981  -705511.261607  -705502.276963
 10515   -1.5841  -705431.505652  -705421.623737
 10516   -1.4524  -705407.248475  -705397.116457
 10517   -1.5192  -705277.892768  -705271.928808
 10518   -1.5885  -705165.626923  -705159.660304
 10519   -1.5232  -705488.866502  -705479.777699
 10520   -1.5691  -705309.001150  -705306.230095
 10521   -1.6498  -705608.001494  -705604.034063
 10522   -1.5154  -705320.349955  -705315.498367
 10523   -1.6483  -705611.405140  -705603.232304
 10524   -1.6035  -705391.157959  -705389.307789
 10525   -1.6021  -705124.386308  -705117.540808
 10526   -1.5839  -705487.646334  -705480.818888
 10527   -1.5070  -705544.993012  -705536.869000
 10528   -1.5140  -705797.302636  -705788.118551
 10529   -1.7969  -705562.235050  -705557.692133
 10530   -1.6473  -705518.518394  -705509.232184
 10531   -1.5249  -705412.471220  -705404.358744
 10532   -1.5797  -705619.993656  -705611.753174
 10533   -1.8230  -705574.938390  -705569.040335
 10534   -1.7215  -705643.392240  -705637.905078
 10535   -1.5810  -705638.342856  -705631.593246
 10536   -1.5859  -705297.114467  -705294.750835
 10537   -1.5673  -705335.288938  -705331.430391
 10538   -1.5785  -705675.719133  -705669.089855
 10539   -1.6852  -705573.494676  -705568.669760
 10540   -1.7188  -705443.130089  -705436.423865
 10541   -1.6869  -705363.333327  -705359.013114
 10542   -1.7557  -705605.921525  -705599.404801
 10543   -1.4999  -705573.913685  -705565.377413
 10544   -1.6420  -705570.861280  -705566.853949
 10545   -1.7017  -705268.788266  -705260.066734
 10546   -1.4774  -705400.710621  -705392.886033
 10547   -1.5966  -705474.515779  -705467.689321
 10548   -1.5776  -705847.643039  -705846.140037
 10549   -1.7426  -705302.858671  -705296.528755
 10550   -1.7049  -705656.730516  -705652.659734
 10551   -1.6739  -705746.981504  -705743.412698
 10552   -1.6677  -705201.454793  -705198.479966
 10553   -1.7020  -705289.563007  -705284.048205
 10554   -1.6675  -705482.955751  -705475.929154
 10555   -1.7279  -705473.100459  -705471.602663
 10556   -1.7006  -705863.518694  -705854.020429
 10557   -1.5461  -705348.639431  -705341.961123
 10558   -1.6539  -705468.796438  -705468.439273
 10559   -1.6788  -705615.096071  -705609.470229
 10560   -1.5666  -705329.256414  -705316.815058
 10561   -1.6242  -705617.234486  -705613.165374
 10562   -1.7396  -705708.496128  -705706.222980
 10563   -1.6806  -705548.886131  -705539.263581
 10564   -1.5541  -705402.200794  -705398.438211
 10565   -1.6580  -705555.180720  -705550.961595
 10566   -1.6860  -705365.495591  -705362.745953
 10567   -1.6085  -705518.322603  -705508.698037
 10568   -1.7191  -705494.040903  -705487.654355
 10569   -1.5467  -705456.780434  -705451.109030
 10570   -1.6663  -705547.687368  -705538.684962
 10571   -1.6819  -705546.153488  -705540.627385
 10572   -1.6801  -705260.981825  -705259.236620
 10573   -1.6410  -705675.990179  -705667.106344
 10574   -1.6024  -705747.166889  -705742.260423
 10575   -1.6630  -705460.489362  -705456.699567
 10576   -1.6594  -705577.718055  -705566.765494
 10577   -1.6795  -705655.510066  -705649.013322
 10578   -1.7085  -705684.256180  -705680.299915
 10579   -1.6309  -705663.898016  -705659.392338
 10580   -1.6491  -705463.906235  -705458.993818
 10581   -1.6118  -705476.865766  -705473.669427
 10582   -1.6632  -705796.176058  -705792.270287
 10583   -1.7245  -705437.267747  -705430.377305
 10584   -1.6907  -705583.222823  -705578.555404
 10585   -1.6465  -705596.427505  -705594.722850
 10586   -1.6174  -705602.042330  -705595.141607
 10587   -1.5051  -705529.613338  -705525.622253
 10588   -1.6521  -705073.116940  -705068.095853
 10589   -1.7150  -705619.760371  -705610.655464
 10590   -1.6538  -705323.044035  -705318.777055
 10591   -1.6906  -705533.316885  -705529.539820
 10592   -1.6886  -705656.010547  -705652.232666
 10593   -1.6037  -705521.680512  -705514.652342
 10594   -1.5844  -705702.195855  -705696.312206
 10595   -1.6667  -705523.886200  -705516.471191
 10596   -1.5993  -705554.495512  -705549.211565
 10597   -1.7330  -705529.381697  -705523.411167
 10598   -1.6590  -705371.538714  -705365.049885
 10599   -1.6525  -705416.815480  -705411.278608
 10600   -1.5799  -705286.678817  -705282.960394
 10601   -1.6919  -705398.359298  -705389.698377
 10602   -1.5909  -705236.653800  -705229.610183
 10603   -1.5760  -705463.028386  -705458.017798
 10604   -1.5749  -705710.247892  -705702.587097
 10605   -1.6236  -705713.409761  -705704.348804
 10606   -1.5318  -705697.920872  -705694.668629
 10607   -1.5810  -705404.078253  -705398.957741
 10608   -1.6665  -705585.181076  -705579.558839
 10609   -1.8097  -705610.778506  -705606.525337
 10610   -1.5790  -705782.108032  -705775.813673
 10611   -1.5685  -705628.991826  -705623.457696
 10612   -1.7215  -705691.686490  -705687.214974
 10613   -1.6948  -705312.096117  -705309.081906
 10614   -1.6326  -705329.903851  -705327.964560
 10615   -1.5716  -705850.521337  -705842.022859
 10616   -1.5749  -705563.660581  -705560.921462
 10617   -1.6375  -704989.664101  -704988.190605
 10618   -1.6647  -705776.052311  -705770.298551
 10619   -1.6319  -705648.040955  -705638.174014
 10620   -1.6028  -705621.910295  -705615.498354
 10621   -1.6667  -705440.441143  -705434.172143
 10622   -1.6729  -705392.218003  -705384.239342
 10623   -1.5960  -705527.664313  -705527.741601
 10624   -1.6097  -705393.691528  -705388.749778
 10625   -1.7491  -705535.621400  -705532.143802
 10626   -1.6228  -705339.849311  -705333.545334
 10627   -1.5825  -705415.815086  -705408.008719
 10628   -1.6770  -705289.758858  -705284.748880
 10629   -1.5858  -705623.101031  -705619.805859
 10630   -1.6870  -705554.504638  -705550.063898
 10631   -1.6884  -705796.456481  -705789.569044
 10632   -1.7018  -705618.954806  -705610.855089
 10633   -1.7551  -705389.657087  -705384.700772
 10634   -1.5817  -705561.819608  -705558.352685
 10635   -1.5389  -705387.194802  -705384.701840
 10636   -1.4656  -705164.195167  -705160.610143
 10637   -1.6174  -705548.963944  -705544.551939
 10638   -1.5396  -705329.578157  -705328.401723
 10639   -1.7129  -705743.388232  -705737.187892
 10640   -1.5925  -705588.830414  -705583.421894
 10641   -1.5732  -705603.284736  -705598.849585
 10642   -1.5808  -705564.932938  -705562.364880
 10643   -1.7340  -705412.628791  -705400.669743
 10644   -1.5703  -705614.117106  -705610.494216
 10645   -1.6162  -705279.085948  -705274.225229
 10646   -1.6558  -705588.365569  -705585.099065
 10647   -1.7558  -705348.508481  -705342.318036
 10648   -1.6044  -705378.518495  -705374.031209
 10649   -1.6355  -705502.470673  -705494.366087
 10650   -1.7305  -705488.838166  -705482.390044
 10651   -1.5223  -705630.739811  -705623.369748
 10652   -1.4001  -705467.373840  -705459.609480
 10653   -1.6964  -705643.041779  -705638.390839
 10654   -1.5449  -705255.466916  -705250.752359
 10655   -1.6544  -705454.868304  -705448.470130
 10656   -1.6124  -705163.689498  -705160.524963
 10657   -1.5880  -705684.071092  -705681.720821
 10658   -1.6972  -705524.233925  -705517.755008
 10659   -1.6541  -705633.685709  -705632.871101
 10660   -1.6234  -705659.124035  -705656.057956
 10661   -1.7258  -705466.600885  -705458.679754
 10662   -1.5943  -705458.395414  -705450.552159
 10663   -1.6594  -705727.092824  -705720.999637
 10664   -1.5149  -705490.597200  -705485.537097
 10665   -1.5955  -705832.555075  -705827.570913
 10666   -1.6083  -705658.040842  -705649.603354
 10667   -1.6199  -705263.102116  -705255.517612
 10668   -1.7032  -705437.849889  -705430.151883
 10669   -1.7910  -705618.741229  -705610.827420
 10670   -1.7553  -705379.684817  -705375.113592
 10671   -1.7219  -705554.327594  -705550.788607
 10672   -1.6273  -705614.362988  -705607.871405
 10673   -1.8414  -705516.585764  -705513.912762
 10674   -1.7324  -705516.419443  -705507.848953
 10675   -1.6103  -705493.353744  -705491.842712
 10676   -1.5557  -705365.465980  -705363.312127
 10677   -1.7149  -705370.617206  -705366.847114
 10678   -1.5523  -705394.319085  -705384.788252
 10679   -1.5199  -705589.842833  -705590.516774
 10680   -1.7177  -705579.329715  -705575.227670
 10681   -1.5089  -705132.991369  -705127.788434
 10682   -1.5858  -705605.166845  -705603.318169
 10683   -1.5539  -705517.640480  -705515.899156
 10684   -1.6408  -705487.123166  -705482.173406
 10685   -1.5151  -705425.220589  -705417.195034
 10686   -1.6394  -705654.771259  -705645.748702
 10687   -1.6232  -705544.272568  -705541.047148
 10688   -1.5459  -705179.587624  -705171.777520
 10689   -1.6877  -705602.050248  -705593.409868
 10690   -1.6377  -705467.295706  -705466.521659
 10691   -1.6213  -705268.513726  -705260.686895
 10692   -1.6867  -705713.845788  -705708.814607
 10693   -1.7037  -705295.533531  -705285.417412
 10694   -1.6983  -705537.298418  -705533.098854
 10695   -1.6996  -705397.940806  -705393.605522
 10696   -1.6000  -705292.807887  -705285.977239
 10697   -1.7170  -705709.586499  -705701.885656
 10698   -1.7353  -705708.327396  -705705.014224
 10699   -1.6076  -705421.775985  -705414.354650
 10700   -1.5002  -705691.458740  -705684.093719
 10701   -1.6813  -705424.607318  -705416.673109
 10702   -1.7494  -705627.812452  -705624.561482
 10703   -1.5747  -705783.277344  -705777.572799
 10704   -1.6213  -705517.342456  -705509.543918
 10705   -1.6140  -705614.889031  -705608.335778
 10706   -1.6637  -705793.437344  -705789.406381
 10707   -1.6536  -705532.508260  -705524.477928
 10708   -1.7299  -705604.328942  -705600.178712
 10709   -1.6068  -705221.465433  -705212.838909
 10710   -1.5608  -705692.071239  -705683.300851
 10711   -1.5970  -705373.056737  -705371.237355
 10712   -1.7673  -705676.319055  -705672.666727
 10713   -1.6694  -705491.876261  -705484.975640
 10714   -1.5697  -705682.230633  -705676.955292
 10715   -1.7180  -705384.208006  -705373.460607
 10716   -1.6951  -705540.917222  -705533.668690
 10717   -1.6466  -705630.979833  -705626.345337
 10718   -1.7108  -705590.144593  -705588.447390
 10719   -1.6677  -705537.778579  -705529.678788
