 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
  9171   -1.7453  -698099.043064  -698096.101200
  9172   -1.8959  -698390.010265  -698384.317922
  9173   -1.9842  -698088.075300  -698078.703368
  9174   -1.7814  -698076.984853  -698069.675949
  9175   -1.8198  -698176.041577  -698167.498530
  9176   -1.9297  -698062.152584  -698052.991254
  9177   -1.7039  -697840.871633  -697837.018744
  9178   -1.8932  -697956.781747  -697950.282139
  9179   -1.7567  -697882.089971  -697876.810500
  9180   -1.7797  -698170.398232  -698165.603141
  9181   -1.8368  -697855.366620  -697848.271828
  9182   -1.7484  -698034.022962  -698024.472730
  9183   -1.8596  -698437.136784  -698430.510565
  9184   -1.8189  -698485.408381  -698477.925854
  9185   -1.8202  -698358.442095  -698354.375889
  9186   -1.7856  -698121.030056  -698114.979653
  9187   -1.7277  -698343.061142  -698334.917602
  9188   -1.7621  -698202.024494  -698196.207175
  9189   -1.6075  -698031.601416  -698024.816720
  9190   -1.8809  -698250.661991  -698244.340736
  9191   -1.8654  -698282.835868  -698278.668704
  9192   -2.0149  -698323.826492  -698319.421634
  9193   -1.8818  -698091.307756  -698082.857465
  9194   -1.8559  -698322.763228  -698314.092048
  9195   -1.7095  -697821.888771  -697813.669112
  9196   -1.6517  -698264.419511  -698260.087958
  9197   -1.8079  -698171.485027  -698164.739072
  9198   -1.8527  -698126.467017  -698123.196501
  9199   -1.8161  -698363.028972  -698357.193669
  9200   -1.7783  -698218.339671  -698211.673169
  9201   -1.8700  -698132.217852  -698122.905817
  9202   -1.8666  -697998.731490  -697993.452976
  9203   -1.8242  -698200.894703  -698192.273245
  9204   -1.8355  -698193.236958  -698187.014669
  9205   -1.8306  -698172.597135  -698166.111886
  9206   -1.6689  -698349.910917  -698344.314820
  9207   -1.6593  -698377.816764  -698370.115357
  9208   -1.7466  -698176.036924  -698170.018523
  9209   -1.7371  -698144.734835  -698136.175933
  9210   -1.8338  -698187.228270  -698181.112660
  9211   -1.7868  -698364.985912  -698353.822009
  9212   -1.9156  -698323.025601  -698315.042249
  9213   -1.8995  -698029.515318  -698023.126828
  9214   -1.7720  -698306.897894  -698301.842431
  9215   -1.7358  -698158.180488  -698149.816064
  9216   -1.8109  -698122.666005  -698115.257346
  9217   -1.7621  -698102.609782  -698096.380447
  9218   -1.7720  -698068.855470  -698065.433960
  9219   -1.7097  -698235.099143  -698228.437821
  9220   -1.6753  -698046.358590  -698038.620379
  9221   -2.0357  -698050.994196  -698044.950643
  9222   -1.8793  -698364.960448  -698359.812722
  9223   -1.8544  -698107.468065  -698101.413535
  9224   -1.8091  -698258.820523  -698251.527787
  9225   -1.8940  -698187.483026  -698180.352386
  9226   -1.7979  -698368.443184  -698364.887494
  9227   -1.9026  -697965.872170  -697959.721110
  9228   -1.9412  -698225.184406  -698214.714181
  9229   -1.8846  -698287.185030  -698283.754449
  9230   -1.8600  -698201.809211  -698195.853005
  9231   -1.7561  -698384.236152  -698383.451138
  9232   -1.8495  -698159.405205  -698153.170846
  9233   -1.7392  -698344.022566  -698336.050356
  9234   -1.7911  -698525.011151  -698515.736202
  9235   -1.7693  -697945.680109  -697936.355603
  9236   -1.9808  -698404.276258  -698398.828288
  9237   -1.7904  -698276.408148  -698268.925672
  9238   -1.9226  -698319.885080  -698316.844610
  9239   -1.8675  -698625.345125  -698620.747752
  9240   -1.8120  -698320.554579  -698314.348666
  9241   -1.7040  -698249.863436  -698246.286555
  9242   -1.7668  -698553.432936  -698548.808514
  9243   -1.8512  -698190.506080  -698181.843026
  9244   -1.8393  -698323.354354  -698319.764451
  9245   -1.7905  -698264.469521  -698257.762365
  9246   -1.9064  -698202.393860  -698196.145942
  9247   -1.8103  -698234.405430  -698227.616595
  9248   -1.9294  -698228.728610  -698223.868113
  9249   -1.6647  -698639.732791  -698634.582838
  9250   -1.7737  -698280.514441  -698273.514981
  9251   -1.6968  -698488.501964  -698483.157541
  9252   -1.8526  -698477.268678  -698470.638143
  9253   -1.8011  -698124.367406  -698120.757399
  9254   -1.8320  -698031.799293  -698025.961047
  9255   -1.7312  -698065.372285  -698059.489152
  9256   -1.8283  -698228.131488  -698221.154216
  9257   -1.7787  -698002.430427  -697998.694884
  9258   -1.9148  -698195.666823  -698186.076647
  9259   -1.7647  -698221.180234  -698213.806929
  9260   -1.8837  -698335.733966  -698331.910925
  9261   -1.8185  -698182.395816  -698178.854310
  9262   -1.8163  -698286.356273  -698279.427562
  9263   -1.8080  -698056.975180  -698051.837474
  9264   -1.8877  -698126.026835  -698120.238167
  9265   -1.7683  -698192.403861  -698185.057267
  9266   -1.9396  -698197.412401  -698189.005872
  9267   -1.8481  -698093.145517  -698092.427423
  9268   -1.7866  -698419.153294  -698413.437133
  9269   -1.7528  -697952.364381  -697948.226360
  9270   -1.7766  -698189.684442  -698181.247622
  9271   -1.8170  -698201.202381  -698193.894793
  9272   -1.7052  -698131.027200  -698124.819565
  9273   -1.7510  -698151.737900  -698145.105193
  9274   -1.7485  -698002.018824  -697994.099315
  9275   -1.8381  -698164.524990  -698162.227501
  9276   -1.8846  -698193.140689  -698184.507347
  9277   -1.9154  -698161.058351  -698156.599646
  9278   -1.8217  -698046.231324  -698040.089361
  9279   -1.7385  -698100.365410  -698097.156287
  9280   -1.8307  -698096.438803  -698086.419008
  9281   -1.8469  -698039.173399  -698036.374339
  9282   -1.9121  -697837.507355  -697827.948901
  9283   -1.7483  -697912.824152  -697908.594554
  9284   -1.7983  -698312.104618  -698306.931356
  9285   -1.8960  -698167.529605  -698161.729696
  9286   -1.7644  -698141.464162  -698137.889401
  9287   -1.9232  -698151.887818  -698147.166812
  9288   -1.8545  -697804.803394  -697797.124400
  9289   -1.8571  -698195.980871  -698188.209307
  9290   -1.7693  -697895.312609  -697887.565529
  9291   -1.8221  -698115.559093  -698109.452194
  9292   -1.8200  -697997.448131  -697993.629085
  9293   -1.7800  -698229.672611  -698225.690036
  9294   -1.8525  -698045.117626  -698040.571244
  9295   -1.9145  -698269.067453  -698263.937168
  9296   -1.8217  -698280.999184  -698276.289485
  9297   -1.7422  -698286.336707  -698281.341528
  9298   -1.8533  -698342.826219  -698336.974324
  9299   -1.7926  -698073.791852  -698066.688668
  9300   -1.8067  -698409.560433  -698404.898125
  9301   -1.8185  -698186.975939  -698184.369424
  9302   -1.7718  -698247.956317  -698245.870985
  9303   -1.9678  -698270.701108  -698263.033203
  9304   -1.8250  -698375.097983  -698368.899095
  9305   -1.7239  -698159.854077  -698153.827474
  9306   -1.8203  -698176.760006  -698171.025477
  9307   -1.9507  -698174.501473  -698174.331355
  9308   -1.8502  -698160.959707  -698154.880057
  9309   -1.9945  -698196.405778  -698190.833379
  9310   -1.7594  -697950.764958  -697947.394869
  9311   -1.8047  -698100.343534  -698098.601684
  9312   -1.6916  -697985.238853  -697980.774269
  9313   -1.8023  -698230.533703  -698222.484865
  9314   -1.7030  -697995.484005  -697989.393458
  9315   -1.8356  -698308.377000  -698303.144207
  9316   -1.7958  -698040.458247  -698035.938204
  9317   -1.8138  -698070.012117  -698065.514560
  9318   -1.7524  -698074.678056  -698072.481047
  9319   -1.8483  -698150.123191  -698143.571627
  9320   -1.7740  -698052.703317  -698048.669653
  9321   -1.8208  -698135.839852  -698131.383758
  9322   -1.8535  -698086.732789  -698077.881637
  9323   -1.7710  -697886.441539  -697881.508680
  9324   -1.7857  -698227.534293  -698225.993505
  9325   -1.7595  -698065.517610  -698062.326752
  9326   -1.8981  -698065.588656  -698063.047417
  9327   -1.9139  -698058.218303  -698052.867691
  9328   -1.8321  -698341.091634  -698333.150986
  9329   -1.8637  -698189.344977  -698180.982900
  9330   -1.7400  -697945.793775  -697941.196206
  9331   -1.7490  -698128.694961  -698123.354544
  9332   -1.7825  -698130.378856  -698127.456473
  9333   -1.8074  -697957.138326  -697949.681535
  9334   -1.7957  -698054.484990  -698045.314830
  9335   -1.8749  -698058.167424  -698051.872753
  9336   -1.6683  -698209.737384  -698202.953663
  9337   -1.8827  -698021.953004  -698015.171493
  9338   -1.9017  -698319.390078  -698316.547368
  9339   -1.7586  -697917.655571  -697913.286172
  9340   -1.9484  -698044.915384  -698037.602135
  9341   -1.7104  -698097.438790  -698092.376128
  9342   -1.6405  -697982.104518  -697978.996501
  9343   -1.7858  -698206.992058  -698203.102100
  9344   -1.9047  -698224.355846  -698222.038376
  9345   -1.8210  -698216.372600  -698215.326926
  9346   -1.7750  -698258.599448  -698257.735140
  9347   -1.7751  -698323.796153  -698321.055856
  9348   -1.8249  -698412.043462  -698409.732843
  9349   -1.7180  -698360.342888  -698356.765098
  9350   -1.7792  -697932.871886  -697929.927195
  9351   -1.8571  -698351.783756  -698348.086878
  9352   -1.7394  -698306.865707  -698299.434591
  9353   -1.8451  -698239.454635  -698236.699237
  9354   -1.7793  -698208.028059  -698206.965829
  9355   -1.7986  -698246.955183  -698245.545335
  9356   -1.6981  -698159.640669  -698151.900372
  9357   -1.7897  -698284.740657  -698279.206796
  9358   -1.8117  -698243.698360  -698241.128660
  9359   -1.8580  -698329.614410  -698325.959055
  9360   -1.7853  -698312.837696  -698309.604343
  9361   -1.7077  -698369.548047  -698366.606017
  9362   -1.7254  -698668.650414  -698667.609501
  9363   -1.9209  -698263.893132  -698263.502907
  9364   -1.8398  -698559.013974  -698553.472838
  9365   -1.9740  -698225.854634  -698220.694717
  9366   -1.7755  -698300.274800  -698297.988107
  9367   -1.7864  -698458.426081  -698455.193594
  9368   -1.7904  -697950.833486  -697950.337764
  9369   -1.8385  -698367.695651  -698362.342508
  9370   -1.7882  -698343.369081  -698340.496848
  9371   -1.8722  -698476.788094  -698476.613219
  9372   -1.7676  -698459.448230  -698459.903627
  9373   -1.7966  -698558.782053  -698552.434586
  9374   -1.8137  -698565.695945  -698559.985510
  9375   -1.7715  -698416.739573  -698412.462715
  9376   -1.7877  -698081.307227  -698078.535275
  9377   -1.7838  -698360.904955  -698359.952706
  9378   -1.7015  -698235.321669  -698232.228279
  9379   -1.8927  -698434.682904  -698435.135239
  9380   -1.8936  -698531.941874  -698529.729526
  9381   -1.7677  -698442.134950  -698439.145828
  9382   -1.8393  -698504.539441  -698499.210108
  9383   -1.8174  -698495.268067  -698494.283063
  9384   -1.7325  -698527.511672  -698524.938159
  9385   -1.8357  -698464.808339  -698459.486371
  9386   -1.9466  -698343.398759  -698336.500310
  9387   -1.7725  -698429.430907  -698429.087108
  9388   -1.6881  -698258.960677  -698256.728616
  9389   -1.8304  -698309.069758  -698308.009201
  9390   -1.7916  -698603.186715  -698600.561740
  9391   -1.7637  -698353.714828  -698348.014720
  9392   -1.8040  -698146.388530  -698141.259901
  9393   -1.7666  -698242.068882  -698237.378509
  9394   -1.7710  -698362.929668  -698358.342578
  9395   -1.8394  -698597.143483  -698592.380346
  9396   -1.8719  -698378.980486  -698377.381541
  9397   -1.6774  -698595.239837  -698594.377800
  9398   -1.7038  -698371.687736  -698368.119109
  9399   -1.7713  -698228.307089  -698226.964978
  9400   -1.7022  -698334.488016  -698332.048856
  9401   -1.6985  -698014.054706  -698010.909616
  9402   -1.8047  -698519.094283  -698512.486310
  9403   -1.7290  -698329.013480  -698323.886540
  9404   -1.8319  -698227.483602  -698225.426620
  9405   -1.8226  -698386.945111  -698382.185869
  9406   -1.8204  -698263.320045  -698260.326852
  9407   -1.7932  -698234.610566  -698231.322311
  9408   -1.7575  -698278.349217  -698279.665610
  9409   -1.8192  -698440.386881  -698439.507014
  9410   -1.7474  -698346.797615  -698345.077538
  9411   -1.7461  -698341.077824  -698336.234493
  9412   -1.7937  -698490.125523  -698485.095372
  9413   -1.7325  -698523.200319  -698522.441709
  9414   -1.7782  -697885.477367  -697883.336878
  9415   -1.7238  -698128.746870  -698126.742393
  9416   -1.8013  -698125.790432  -698122.243175
  9417   -1.8021  -698338.514124  -698338.451020
  9418   -1.9246  -698520.591803  -698519.534029
  9419   -1.7602  -698381.488942  -698379.382054
  9420   -1.7212  -698057.471251  -698049.801383
  9421   -1.8210  -698488.691009  -698485.883513
  9422   -1.7673  -698152.304672  -698145.235530
  9423   -1.8528  -698150.577610  -698140.633090
  9424   -1.8341  -698491.634154  -698484.489095
  9425   -1.6508  -698439.643494  -698432.207001
  9426   -1.6822  -698216.646924  -698205.724786
  9427   -1.7555  -698432.805991  -698429.707831
  9428   -1.7821  -698073.875461  -698068.325318
  9429   -1.8468  -698186.467261  -698178.488814
  9430   -1.8263  -698331.330654  -698323.188493
  9431   -1.8573  -698093.482425  -698084.299779
  9432   -1.7642  -698152.382491  -698147.145973
  9433   -1.6342  -698408.608094  -698403.520565
  9434   -1.8338  -698011.443599  -698008.942707
  9435   -1.8333  -698352.672585  -698349.245985
  9436   -1.7678  -698074.265715  -698068.320543
  9437   -1.8218  -698423.799611  -698418.358908
  9438   -1.7982  -698319.155934  -698312.517495
  9439   -1.7793  -698064.779883  -698060.069636
  9440   -1.6715  -698279.881346  -698275.354923
  9441   -1.6562  -698353.489449  -698350.842167
  9442   -1.9281  -698129.004980  -698122.641425
  9443   -1.8443  -698500.508220  -698495.116344
  9444   -1.7442  -698527.608388  -698523.103917
  9445   -1.7881  -697958.972808  -697952.847311
  9446   -1.9068  -698376.674814  -698369.819700
  9447   -1.8153  -698175.266371  -698168.183362
  9448   -1.8670  -698218.583906  -698215.639544
  9449   -1.7788  -698630.501556  -698624.596456
  9450   -1.9017  -698092.211181  -698082.646738
  9451   -1.8485  -697779.660418  -697772.873267
  9452   -1.8595  -698195.412103  -698190.363967
  9453   -1.6788  -698063.849622  -698059.106920
  9454   -1.7941  -697967.114474  -697963.316555
  9455   -1.8207  -698433.641036  -698429.413710
  9456   -1.7886  -698412.804932  -698408.653037
  9457   -1.7918  -698334.270168  -698332.393157
  9458   -1.7762  -697965.774053  -697957.709436
  9459   -1.8240  -698300.923403  -698296.271613
  9460   -1.8325  -698387.900835  -698382.934524
  9461   -1.8740  -698303.076075  -698299.450688
  9462   -1.8862  -698375.544619  -698372.001926
  9463   -1.9423  -698404.518052  -698399.727778
  9464   -1.9149  -698042.833881  -698038.774446
  9465   -1.7049  -698340.039521  -698336.623677
  9466   -1.8414  -698186.089388  -698183.652908
  9467   -1.8109  -698343.084629  -698337.357581
  9468   -1.8616  -698268.366275  -698261.560090
  9469   -1.7073  -698206.187043  -698198.616165
  9470   -1.8225  -698251.966882  -698245.745397
  9471   -1.8640  -698554.620671  -698550.655812
  9472   -1.8447  -698339.934421  -698333.255798
  9473   -1.8201  -698503.752855  -698498.851052
  9474   -1.8356  -698563.821354  -698559.470393
  9475   -1.7332  -698044.672775  -698037.646486
  9476   -1.8222  -698014.034940  -698008.804046
  9477   -1.7120  -698263.195770  -698253.633899
  9478   -1.6814  -698307.745735  -698302.734717
  9479   -1.8051  -698088.806712  -698082.882147
  9480   -1.9100  -697774.962631  -697771.482044
  9481   -1.7530  -698376.500111  -698372.241770
  9482   -1.8363  -698203.868283  -698199.578710
  9483   -1.8877  -698182.733521  -698179.912971
  9484   -1.7741  -698574.868089  -698576.651835
  9485   -1.7604  -698158.094412  -698153.168046
  9486   -1.8586  -698171.908208  -698168.202988
  9487   -1.8464  -698274.019831  -698266.696895
  9488   -1.8305  -698255.805484  -698250.117177
  9489   -1.7513  -698535.790623  -698531.743246
  9490   -1.7171  -698256.113849  -698250.482333
  9491   -1.9055  -698079.895889  -698074.401402
  9492   -1.6964  -698179.930931  -698175.460304
  9493   -1.7238  -698087.600301  -698081.776952
  9494   -1.7408  -698403.746991  -698399.061697
  9495   -1.8369  -698373.682762  -698371.276880
  9496   -1.7332  -697892.503174  -697888.186566
  9497   -1.8974  -698037.766061  -698032.084545
  9498   -1.7537  -698009.640650  -698005.964343
  9499   -1.8239  -698180.572941  -698172.561084
  9500   -1.8172  -698154.719690  -698152.490916
  9501   -1.8011  -698173.088457  -698169.254570
  9502   -1.7358  -698222.210743  -698217.669211
  9503   -1.8874  -698036.196635  -698030.088331
  9504   -1.8296  -697973.043474  -697969.454212
  9505   -1.8072  -698206.776624  -698202.285561
  9506   -1.8828  -697844.865804  -697837.785777
  9507   -1.7006  -698083.996945  -698082.279650
  9508   -1.8392  -698193.066028  -698186.979537
