 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 31776   -0.4291  -698368.777362  -698364.258561
 31777   -0.4214  -698499.125251  -698492.216472
 31778   -0.3797  -698496.940078  -698490.193506
 31779   -0.3020  -698304.336016  -698297.899840
 31780   -0.3649  -698438.057395  -698431.617617
 31781   -0.5012  -698260.067016  -698252.811520
 31782   -0.4031  -698535.322814  -698529.863525
 31783   -0.4755  -698236.206248  -698228.620065
 31784   -0.3699  -698290.421272  -698286.280093
 31785   -0.3985  -698449.120899  -698445.915150
 31786   -0.4466  -698308.039914  -698303.268745
 31787   -0.2946  -698353.261694  -698349.089243
 31788   -0.5453  -698192.350055  -698186.062994
 31789   -0.4808  -698215.344643  -698208.930738
 31790   -0.4755  -698384.993011  -698380.688890
 31791   -0.3139  -698410.088319  -698404.233747
 31792   -0.4289  -698293.884056  -698285.885713
 31793   -0.3477  -698472.526111  -698464.895754
 31794   -0.4951  -698435.129254  -698427.880641
 31795   -0.4123  -698645.443477  -698637.545372
 31796   -0.3390  -698265.243199  -698262.513488
 31797   -0.4227  -698270.210978  -698265.255564
 31798   -0.4653  -698553.971882  -698549.775631
 31799   -0.4541  -698224.315060  -698221.355357
 31800   -0.4257  -698510.973945  -698510.251701
 31801   -0.3332  -698500.394310  -698496.496847
 31802   -0.4099  -698239.652501  -698232.523068
 31803   -0.3317  -698341.815852  -698335.269841
 31804   -0.3260  -698501.616602  -698493.937019
 31805   -0.4040  -698647.970336  -698641.946570
 31806   -0.4771  -698205.446541  -698197.634402
 31807   -0.5126  -698436.047837  -698430.125392
 31808   -0.3532  -698542.401172  -698536.136574
 31809   -0.4163  -698606.330112  -698602.186659
 31810   -0.4021  -698227.207218  -698221.812515
 31811   -0.3907  -698441.830005  -698435.015016
 31812   -0.3847  -698249.292045  -698244.324584
 31813   -0.3593  -698640.366278  -698634.131305
 31814   -0.4972  -698515.663441  -698510.509478
 31815   -0.3459  -698784.488600  -698780.493636
 31816   -0.2456  -698393.445140  -698387.981547
 31817   -0.3416  -698699.515144  -698693.133369
 31818   -0.4380  -698392.346466  -698387.756442
 31819   -0.3648  -698454.445346  -698451.724756
 31820   -0.5791  -698234.214667  -698229.914328
 31821   -0.3895  -698582.829883  -698578.009569
 31822   -0.4199  -698615.689158  -698610.840047
 31823   -0.4050  -698320.488887  -698317.357797
 31824   -0.3463  -698227.569585  -698222.581437
 31825   -0.3764  -698606.119310  -698597.058367
 31826   -0.3881  -698535.293311  -698528.804800
 31827   -0.3699  -698187.524610  -698183.071108
 31828   -0.3387  -698100.957848  -698096.487714
 31829   -0.3911  -698430.164639  -698427.553197
 31830   -0.2845  -698570.155132  -698566.326792
 31831   -0.4702  -698249.668891  -698242.351732
 31832   -0.2891  -698493.311409  -698487.165899
 31833   -0.4383  -698235.925397  -698231.534338
 31834   -0.3501  -698785.952200  -698777.467968
 31835   -0.3902  -697965.851199  -697961.451020
 31836   -0.3672  -698342.212709  -698336.367606
 31837   -0.3453  -698423.798669  -698417.886805
 31838   -0.4762  -698365.946642  -698358.329375
 31839   -0.2262  -698438.212061  -698431.303249
 31840   -0.3522  -698199.100910  -698193.415690
 31841   -0.4035  -698318.144134  -698311.562738
 31842   -0.4401  -698279.979498  -698275.027935
 31843   -0.4731  -698600.018127  -698596.602460
 31844   -0.4136  -698657.166243  -698651.530351
 31845   -0.2597  -698593.932952  -698587.683207
 31846   -0.3312  -698534.314291  -698531.005837
 31847   -0.2889  -698557.988626  -698553.267758
 31848   -0.4195  -698567.813031  -698562.369047
 31849   -0.3307  -698366.696169  -698362.525689
 31850   -0.5257  -698581.858549  -698576.633236
 31851   -0.3402  -698436.020562  -698434.377573
 31852   -0.4440  -698329.931327  -698326.236825
 31853   -0.2702  -698351.456267  -698347.017752
 31854   -0.3043  -698146.587454  -698143.585786
 31855   -0.2927  -698385.585663  -698379.728806
 31856   -0.3904  -698252.179953  -698246.327102
 31857   -0.3147  -698533.490951  -698529.273058
 31858   -0.4818  -698468.349970  -698465.197370
 31859   -0.4992  -698416.507923  -698413.874817
 31860   -0.3765  -698490.179221  -698486.219075
 31861   -0.3520  -698270.654781  -698263.842107
 31862   -0.3211  -698515.965724  -698510.555891
 31863   -0.3632  -698376.502120  -698370.850626
 31864   -0.3160  -698231.862032  -698228.471296
 31865   -0.3740  -698556.435047  -698551.930150
 31866   -0.3536  -698301.782138  -698293.297427
 31867   -0.4126  -698371.535016  -698363.631008
 31868   -0.4094  -698201.224307  -698193.182362
 31869   -0.3303  -698467.125785  -698462.778665
 31870   -0.4540  -698425.681013  -698419.380131
 31871   -0.5515  -698240.859547  -698236.405316
 31872   -0.2972  -698326.578696  -698321.221531
 31873   -0.3690  -698223.429703  -698216.493694
 31874   -0.3896  -698354.846604  -698350.921903
 31875   -0.5445  -698265.664264  -698261.365957
 31876   -0.4693  -698313.661007  -698308.700654
 31877   -0.4466  -698254.168239  -698251.245099
 31878   -0.2620  -698089.319329  -698084.286967
 31879   -0.6508  -698252.748588  -698246.252812
 31880   -0.3105  -698252.962614  -698250.050644
 31881   -0.6198  -698028.000660  -698020.970528
 31882   -0.4012  -698270.752421  -698270.302088
 31883   -0.6115  -698261.714458  -698256.427340
 31884   -0.4684  -698094.140682  -698088.343863
 31885   -0.3393  -698155.408132  -698152.210241
 31886   -0.2696  -698424.637514  -698422.322142
 31887   -0.4887  -698125.179437  -698120.358261
 31888   -0.4564  -698433.642872  -698431.399511
 31889   -0.3935  -698198.697840  -698194.787141
 31890   -0.5337  -698197.122775  -698190.268715
 31891   -0.2717  -698323.915791  -698319.319096
 31892   -0.4154  -698331.783636  -698323.895205
 31893   -0.4395  -698476.191978  -698471.907233
 31894   -0.6214  -698161.315564  -698156.204692
 31895   -0.3809  -698353.842317  -698350.658180
 31896   -0.5206  -698268.753147  -698265.602348
 31897   -0.3746  -698060.672524  -698055.379989
 31898   -0.4645  -697975.425899  -697969.921254
 31899   -0.2619  -698233.270415  -698227.569264
 31900   -0.3305  -698338.108798  -698333.572548
 31901   -0.5081  -698612.297466  -698603.980872
 31902   -0.3169  -698345.797894  -698339.430058
 31903   -0.5395  -698413.462170  -698410.162923
 31904   -0.4385  -697989.912402  -697984.652406
 31905   -0.4192  -698247.429797  -698244.264000
 31906   -0.3707  -698617.118940  -698608.961477
 31907   -0.2901  -698094.085867  -698089.970562
 31908   -0.4719  -698232.679994  -698229.394497
 31909   -0.4849  -698160.193732  -698156.478684
 31910   -0.4981  -698052.481908  -698049.792006
 31911   -0.3908  -698278.108522  -698276.191390
 31912   -0.3802  -698209.998481  -698202.999751
 31913   -0.3165  -698188.659840  -698185.276397
 31914   -0.4890  -698386.152185  -698384.099966
 31915   -0.3948  -698329.172308  -698324.681788
 31916   -0.3811  -698171.917300  -698167.589835
 31917   -0.4971  -698259.725017  -698253.863998
 31918   -0.4342  -698230.464418  -698224.492686
 31919   -0.4624  -697990.028200  -697985.189697
 31920   -0.4792  -698440.722244  -698436.299087
 31921   -0.4762  -698335.513881  -698333.489714
 31922   -0.3937  -698085.849895  -698083.335324
 31923   -0.3896  -698226.308743  -698222.254251
 31924   -0.3866  -698351.390164  -698348.702318
 31925   -0.2546  -698308.839008  -698306.326119
 31926   -0.4382  -698398.556681  -698394.342817
 31927   -0.4801  -698290.658787  -698286.025616
 31928   -0.4033  -698260.523991  -698257.540285
 31929   -0.4841  -698016.860311  -698013.526649
 31930   -0.2800  -698125.453444  -698120.352837
 31931   -0.4699  -698227.130517  -698223.297056
 31932   -0.3477  -698372.004183  -698367.895213
 31933   -0.4231  -697925.569741  -697923.364694
 31934   -0.3380  -698550.725951  -698545.707430
 31935   -0.4222  -698397.886961  -698394.610997
 31936   -0.4147  -698447.811624  -698444.364397
 31937   -0.4200  -698106.808726  -698104.256544
 31938   -0.3294  -698601.635606  -698598.391152
 31939   -0.3765  -698159.759107  -698157.526124
 31940   -0.3196  -698376.834994  -698372.968852
 31941   -0.3463  -698198.383505  -698196.360789
 31942   -0.4095  -698120.587803  -698117.495325
 31943   -0.5809  -698243.471192  -698240.618505
 31944   -0.5078  -698019.317991  -698014.511195
 31945   -0.3023  -698130.255932  -698126.172854
 31946   -0.3391  -698342.915856  -698339.389327
 31947   -0.3507  -698350.359742  -698348.041684
 31948   -0.3390  -698001.578236  -697999.089230
 31949   -0.3589  -698262.854443  -698259.338605
 31950   -0.4871  -698413.679531  -698409.481073
 31951   -0.4059  -698232.187357  -698226.616954
 31952   -0.3249  -698293.499734  -698289.392915
 31953   -0.4493  -698260.239363  -698254.621287
 31954   -0.3855  -698258.091255  -698251.899145
 31955   -0.4421  -698406.392933  -698404.869409
 31956   -0.4282  -698178.203071  -698173.712005
 31957   -0.3931  -698053.852003  -698050.282179
 31958   -0.3903  -698328.086969  -698319.792794
 31959   -0.3638  -698194.766931  -698192.176756
 31960   -0.3974  -698642.394589  -698637.533695
 31961   -0.3972  -698530.156185  -698524.860692
 31962   -0.4302  -698340.565628  -698335.374999
 31963   -0.3264  -698690.211637  -698687.241730
 31964   -0.4291  -698324.180083  -698321.623183
 31965   -0.4005  -698270.715643  -698266.044607
 31966   -0.3632  -698411.974484  -698406.648872
 31967   -0.3301  -698155.146764  -698151.198430
 31968   -0.3277  -698241.020044  -698238.032444
 31969   -0.3590  -698349.046961  -698344.151116
 31970   -0.4118  -698553.867088  -698548.178217
 31971   -0.4222  -698196.472545  -698193.371054
 31972   -0.3793  -698197.027523  -698190.391490
 31973   -0.4473  -698594.644380  -698591.083429
 31974   -0.3940  -698122.287054  -698122.136779
 31975   -0.5144  -698248.306128  -698247.419212
 31976   -0.3037  -698416.564647  -698410.160627
 31977   -0.4331  -698563.228225  -698557.532439
 31978   -0.3472  -698688.925480  -698686.961583
 31979   -0.4422  -698349.273358  -698344.422099
 31980   -0.4701  -698539.401569  -698537.942557
 31981   -0.3653  -698275.431881  -698272.784044
 31982   -0.4702  -698542.380419  -698537.781541
 31983   -0.3464  -698143.344119  -698137.410507
 31984   -0.4052  -698385.005966  -698382.655806
 31985   -0.5225  -698324.370059  -698321.943849
 31986   -0.2650  -698280.930039  -698275.939070
 31987   -0.4610  -698599.575838  -698595.321332
 31988   -0.2858  -698321.833575  -698316.881899
 31989   -0.4412  -698353.667670  -698352.625814
 31990   -0.4313  -698373.506376  -698371.340218
 31991   -0.4210  -698323.033347  -698318.558196
 31992   -0.4430  -698292.580308  -698289.634674
 31993   -0.3568  -698580.760602  -698574.392596
 31994   -0.4027  -698161.730692  -698159.374419
 31995   -0.5171  -698274.685517  -698270.833050
 31996   -0.3902  -698325.306782  -698324.855819
 31997   -0.3242  -698389.417439  -698384.858442
 31998   -0.2698  -698250.818565  -698247.431673
 31999   -0.4390  -698182.428678  -698178.089986
 32000   -0.3289  -698273.866199  -698270.155904
 32001   -0.4718  -698398.213346  -698394.130270
 32002   -0.4884  -698019.195691  -698012.275271
 32003   -0.4765  -698315.256419  -698309.764633
 32004   -0.3336  -698389.575840  -698383.379608
 32005   -0.4486  -698167.600433  -698165.333749
 32006   -0.5035  -698530.121869  -698528.228944
 32007   -0.3299  -698691.107913  -698686.037530
 32008   -0.3610  -698399.266949  -698395.718803
 32009   -0.3594  -698088.892337  -698083.643185
 32010   -0.2786  -698352.203997  -698348.176825
 32011   -0.3893  -698329.589726  -698324.435257
 32012   -0.4147  -698531.315976  -698525.934939
 32013   -0.3272  -698184.940610  -698180.379120
 32014   -0.4012  -698210.985803  -698204.439792
 32015   -0.3575  -698288.769370  -698283.835194
 32016   -0.4670  -698486.903571  -698483.612480
 32017   -0.3193  -698199.868077  -698197.510481
 32018   -0.4441  -698094.855454  -698090.538969
 32019   -0.3380  -698372.240271  -698370.393538
 32020   -0.3571  -698103.953343  -698100.873082
 32021   -0.4994  -698492.568421  -698487.895344
 32022   -0.3113  -698054.003716  -698051.145432
 32023   -0.2492  -698155.328804  -698150.222034
 32024   -0.3669  -698308.974827  -698305.581745
 32025   -0.2815  -698461.231612  -698457.895678
 32026   -0.3668  -698254.499690  -698252.237470
 32027   -0.4543  -698433.329031  -698426.470506
 32028   -0.3255  -698255.598715  -698251.832884
 32029   -0.3174  -698128.790485  -698124.479947
 32030   -0.3888  -698202.017192  -698198.310963
 32031   -0.3929  -697939.630011  -697936.959399
 32032   -0.5158  -698560.547997  -698554.731328
 32033   -0.4637  -698210.294663  -698210.102102
 32034   -0.3508  -698444.615424  -698441.033968
 32035   -0.4750  -698441.346868  -698438.713679
 32036   -0.3542  -698358.994744  -698354.971253
 32037   -0.4883  -698004.123040  -698000.379311
 32038   -0.3383  -698176.341494  -698173.372560
 32039   -0.5461  -698243.508896  -698236.696737
 32040   -0.2558  -698295.252007  -698290.378535
 32041   -0.4062  -698214.792285  -698212.329063
 32042   -0.3672  -698245.905241  -698242.313587
 32043   -0.4204  -698228.192229  -698225.620393
 32044   -0.4710  -698366.299310  -698360.788824
 32045   -0.3433  -698353.639163  -698349.633413
 32046   -0.4207  -698262.409072  -698257.797810
 32047   -0.3240  -697948.921183  -697944.820383
 32048   -0.4272  -698339.477209  -698336.096693
 32049   -0.3572  -698464.758801  -698459.846289
 32050   -0.3942  -698028.919965  -698027.545957
 32051   -0.4335  -698632.309426  -698629.049650
 32052   -0.2642  -698327.732619  -698325.681063
 32053   -0.5520  -698542.022730  -698538.664707
 32054   -0.3329  -698480.455076  -698475.851086
 32055   -0.4719  -698188.126868  -698184.367004
 32056   -0.3538  -698572.888586  -698571.094013
 32057   -0.3925  -698280.960154  -698278.516267
 32058   -0.3948  -698234.124706  -698228.964116
 32059   -0.4996  -698288.111834  -698282.603946
 32060   -0.3137  -698595.643639  -698590.854479
 32061   -0.3724  -698300.805749  -698299.394030
 32062   -0.4100  -698210.597676  -698206.814884
 32063   -0.2811  -698165.720015  -698163.288611
 32064   -0.4753  -698291.960668  -698287.990572
 32065   -0.2351  -698218.944297  -698216.792666
 32066   -0.2568  -698198.389002  -698193.420037
 32067   -0.3298  -698172.353320  -698169.382341
 32068   -0.3961  -698347.163724  -698343.073618
 32069   -0.3353  -698493.964041  -698493.167327
 32070   -0.3489  -698224.264276  -698222.728613
 32071   -0.3697  -698351.757990  -698349.081176
 32072   -0.3820  -698353.981615  -698349.329633
 32073   -0.4795  -697865.271638  -697861.312928
 32074   -0.3558  -698282.103220  -698279.974080
 32075   -0.3431  -698236.675155  -698233.605992
 32076   -0.3105  -698275.400523  -698273.006463
 32077   -0.3213  -698326.616274  -698324.387557
 32078   -0.4488  -698213.138040  -698210.942296
 32079   -0.2934  -698398.114209  -698394.211190
 32080   -0.4649  -698182.290157  -698179.749136
 32081   -0.3547  -698411.468276  -698407.568020
 32082   -0.5698  -698075.728356  -698071.892539
 32083   -0.2989  -698400.572298  -698396.917254
 32084   -0.4649  -698330.710868  -698328.880994
 32085   -0.3717  -698332.003369  -698331.561974
 32086   -0.2638  -698471.433880  -698467.943160
 32087   -0.4275  -697981.331458  -697976.697461
 32088   -0.3056  -698524.107189  -698519.627923
 32089   -0.5246  -698250.518737  -698244.274793
 32090   -0.3812  -697950.816771  -697948.331747
 32091   -0.2851  -698169.477776  -698167.565520
 32092   -0.2800  -698156.920588  -698153.853824
 32093   -0.3740  -698064.724130  -698062.234786
 32094   -0.4588  -698238.538492  -698237.113963
 32095   -0.2644  -698420.802283  -698415.986726
 32096   -0.3731  -698066.812863  -698059.822660
 32097   -0.2923  -698428.331880  -698422.822320
 32098   -0.4582  -698330.914396  -698324.471910
 32099   -0.4002  -698214.381093  -698211.148057
 32100   -0.4582  -698366.300428  -698362.057150
 32101   -0.5828  -698423.334736  -698419.485035
 32102   -0.3976  -698340.849002  -698333.425144
 32103   -0.4658  -698433.443401  -698429.719552
 32104   -0.3039  -698433.551519  -698428.747493
 32105   -0.3902  -698062.278233  -698057.437332
 32106   -0.4267  -698357.990581  -698352.985090
 32107   -0.4086  -698517.342856  -698511.921514
 32108   -0.4425  -698512.545725  -698508.665350
 32109   -0.3598  -698301.941195  -698295.657912
 32110   -0.3922  -698562.190068  -698555.258968
 32111   -0.3466  -697988.752561  -697985.718851
 32112   -0.3881  -698146.529239  -698141.762953
 32113   -0.5039  -698410.832929  -698405.672010
